DATE,CHF1MTD156N,CHF3MTD156N,EUR1MTD156N,EUR3MTD156N,GBP1MTD156N,GBP3MTD156N,JPY1MTD156N,JPY3MTD156N,USD1MTD156N,USD3MTD156N
2020-11-10,-0.8068,-0.7688,-0.57529,-0.53686,0.0425,0.04463,-0.09817,-0.102,0.14013,0.21363
2020-11-11,-0.8064,-0.775,-0.57386,-0.53857,0.04313,0.0445,-0.0995,-0.10217,0.14138,0.22063
2020-11-12,-0.8062,-0.7678,-0.57371,-0.53286,0.042,0.04288,-0.0975,-0.10217,0.14088,0.221
2020-11-13,-0.8042,-0.7668,-0.57314,-0.53857,0.0435,0.04638,-0.101,-0.10233,0.13638,0.222
2020-11-16,-0.8042,-0.7676,-0.57386,-0.53971,0.04188,0.04775,-0.1005,-0.10267,0.1435,0.22038
2020-11-17,-0.8048,-0.7746,-0.57657,-0.54629,0.04575,0.04763,-0.09483,-0.1005,0.1495,0.231
2020-11-18,-0.8026,-0.7682,-0.57614,-0.54543,0.044,0.04788,-0.09083,-0.1005,0.1465,0.22375
2020-11-19,-0.8054,-0.7672,-0.57686,-0.54329,0.04025,0.04713,-0.093,-0.10183,0.1455,0.21263
2020-11-20,-0.8054,-0.7678,-0.57829,-0.54386,0.03963,0.051,-0.1,-0.102,0.15013,0.20488
2020-11-23,-0.806,-0.7722,-0.579,-0.54271,0.038,0.04588,-0.10017,-0.10217,0.15013,0.2065
2020-11-24,-0.804,-0.7804,-0.57986,-0.54814,0.03913,0.044,-0.10217,-0.10317,0.143,0.23225
2020-11-25,-0.8062,-0.7754,-0.57829,-0.54429,0.03938,0.044,-0.09933,-0.10433,0.1455,0.233
2020-11-26,-0.8116,-0.7744,-0.57871,-0.54643,0.04275,0.04188,-0.102,-0.11617,0.14675,0.22438
2020-11-27,-0.8352,-0.7748,-0.58114,-0.54529,0.041,0.0415,-0.11167,-0.115,0.15475,0.22538
2020-11-30,-0.8422,-0.784,-0.58371,-0.55157,0.03888,0.04463,-0.1185,-0.117,0.15338,0.22763
2020-12-01,-0.8398,-0.7842,-0.58571,-0.55043,0.03738,0.04175,-0.12133,-0.11783,0.14763,0.232
